age_years,best_deal_platform,best_price,condition_score,fuel_type,kms_reading,location,make,model,price_cardekho,price_cartrade,price_carwale,price_olx,price_per_km,price_sahivalue,price_spinny,scraped_at,source_platforms,transmission,variant,vehicle_id,year
0,carwale,787560,1.0,Electric,2952,"Thane, Maharashtra",Ford,Unknown,,,787560,,266.79,,,2025-07-02T11:51:40.848799,carwale,Manual,EX,carwale_000515,2024
1,cartrade,520762,0.69,Hybrid,15399,"Kolkata, West Bengal",Maruti Suzuki,Dzire,,520762,,,33.82,,,2025-07-02T11:51:40.848799,cartrade,Manual,Mid,cartrade_000516,2023
2,cardekho,550084,0.66,Electric,28695,"Chennai, Tamil Nadu",Renault,Unknown,550084,,,,19.17,,,2025-07-02T11:51:40.848799,cardekho,CVT,SX,cardekho_000517,2022
1,cardekho,2572013,0.67,Electric,16484,"Delhi, Delhi",Mercedes-Benz,GLA,2572013,,,,156.03,,,2025-07-02T11:51:40.848799,cardekho,Manual,ZX,cardekho_000518,2023
5,cartrade,362521,0.56,Diesel,67793,"Mumbai, Maharashtra",Jeep,Unknown,,362521,,,5.35,,,2025-07-02T11:51:40.848799,cartrade,Manual,Mid,cartrade_000519,2019
2,cardekho,536435,0.64,Hybrid,31626,"Lucknow, Uttar Pradesh",Nissan,Unknown,536435,,,,16.96,,,2025-07-02T11:51:40.848799,cardekho,CVT,VX,cardekho_000520,2022
3,spinny,490472,0.6,Hybrid,47575,"Kanpur, Uttar Pradesh",Renault,Unknown,,,,,10.31,,490472,2025-07-02T11:51:40.848799,spinny,CVT,ZX,spinny_000521,2021
5,spinny,378820,0.49,Petrol,87100,"Mumbai, Maharashtra",Kia,Unknown,,,,,4.35,,378820,2025-07-02T11:51:40.848799,spinny,Manual,LX,spinny_000522,2019
7,sahivalue,265164,0.43,Electric,113652,"Jaipur, Rajasthan",Renault,Unknown,,,,,2.33,265164,,2025-07-02T11:51:40.848799,sahivalue,CVT,ZX,sahivalue_000523,2017
9,sahivalue,186448,0.4,CNG,119606,"Delhi, Delhi",Skoda,Unknown,,,,,1.56,186448,,2025-07-02T11:51:40.848799,sahivalue,Automatic,Top,sahivalue_000524,2015
3,cartrade,488759,0.66,CNG,37556,"Jaipur, Rajasthan",Hyundai,Verna,,488759,,,13.01,,,2025-07-02T11:51:40.848799,cartrade,Automatic,VX,cartrade_000525,2021
8,spinny,297116,0.51,Petrol,76999,"Pune, Maharashtra",Honda,BR-V,,,,,3.86,,297116,2025-07-02T11:51:40.848799,spinny,AMT,LX,spinny_000526,2016
4,olx,423866,0.65,Petrol,41818,"Hyderabad, Telangana",MG,Unknown,,,,423866,10.14,,,2025-07-02T11:51:40.848799,olx,CVT,ZX,olx_000527,2020
0,olx,565949,1.0,CNG,3032,"Mumbai, Maharashtra",Maruti Suzuki,Baleno,,,,565949,186.66,,,2025-07-02T11:51:40.848799,olx,Manual,Top,olx_000528,2024
3,carwale,575077,0.72,Diesel,27611,"Kanpur, Uttar Pradesh",Volkswagen,Unknown,,,575077,,20.83,,,2025-07-02T11:51:40.848799,carwale,CVT,Base,carwale_000529,2021
1,spinny,875380,0.67,Diesel,16304,"Lucknow, Uttar Pradesh",Honda,Jazz,,,,,53.69,,875380,2025-07-02T11:51:40.848799,spinny,Manual,ZX,spinny_000530,2023
3,carwale,476786,0.59,Electric,49186,"Pune, Maharashtra",Jeep,Unknown,,,476786,,9.69,,,2025-07-02T11:51:40.848799,carwale,CVT,Base,carwale_000531,2021
6,sahivalue,292084,0.47,Diesel,96801,"Visakhapatnam, Andhra Pradesh",Nissan,Unknown,,,,,3.02,292084,,2025-07-02T11:51:40.848799,sahivalue,Manual,Top,sahivalue_000532,2018
0,olx,881276,1.0,Electric,0,"Thane, Maharashtra",Mahindra,XUV300,,,,881276,881276.0,,,2025-07-02T11:51:40.848799,olx,Manual,Base,olx_000533,2024
7,sahivalue,249812,0.39,CNG,130424,"Jaipur, Rajasthan",MG,Unknown,,,,,1.92,249812,,2025-07-02T11:51:40.848799,sahivalue,CVT,Top,sahivalue_000534,2017
0,cardekho,754456,1.0,Hybrid,0,"Nagpur, Maharashtra",Ford,Unknown,754456,,,,754456.0,,,2025-07-02T11:51:40.848799,cardekho,Automatic,Mid,cardekho_000535,2024
5,spinny,371403,0.56,Electric,68539,"Indore, Madhya Pradesh",Renault,Unknown,,,,,5.42,,371403,2025-07-02T11:51:40.848799,spinny,CVT,Top,spinny_000536,2019
4,carwale,439111,0.69,Electric,34827,"Visakhapatnam, Andhra Pradesh",Renault,Unknown,,,439111,,12.61,,,2025-07-02T11:51:40.848799,carwale,CVT,LX,carwale_000537,2020
1,spinny,663751,0.59,Diesel,20688,"Mumbai, Maharashtra",Jeep,Unknown,,,,,32.08,,663751,2025-07-02T11:51:40.848799,spinny,Manual,LX,spinny_000538,2023
7,cardekho,258117,0.48,CNG,95329,"Visakhapatnam, Andhra Pradesh",Renault,Unknown,258117,,,,2.71,,,2025-07-02T11:51:40.848799,cardekho,Manual,Mid,cardekho_000539,2017
6,spinny,274320,0.54,Hybrid,74660,"Ahmedabad, Gujarat",Renault,Unknown,,,,,3.67,,274320,2025-07-02T11:51:40.848799,spinny,Automatic,EX,spinny_000540,2018
8,cardekho,212702,0.43,Diesel,113994,"Mumbai, Maharashtra",Nissan,Unknown,212702,,,,1.87,,,2025-07-02T11:51:40.848799,cardekho,Manual,Base,cardekho_000541,2016
2,sahivalue,750060,0.75,Electric,19070,"Visakhapatnam, Andhra Pradesh",Honda,CR-V,,,,,39.33,750060,,2025-07-02T11:51:40.848799,sahivalue,Manual,Base,sahivalue_000542,2022
9,olx,244537,0.41,Petrol,117007,"Visakhapatnam, Andhra Pradesh",Volkswagen,Unknown,,,,244537,2.09,,,2025-07-02T11:51:40.848799,olx,Manual,Mid,olx_000543,2015
8,carwale,224293,0.43,Hybrid,111144,"Lucknow, Uttar Pradesh",Ford,Unknown,,,224293,,2.02,,,2025-07-02T11:51:40.848799,carwale,Automatic,SX,carwale_000544,2016
9,spinny,673068,0.3,Petrol,174043,"Pune, Maharashtra",Mercedes-Benz,A-Class,,,,,3.87,,673068,2025-07-02T11:51:40.848799,spinny,AMT,VX,spinny_000545,2015
4,cardekho,388455,0.58,Diesel,58065,"Lucknow, Uttar Pradesh",MG,Unknown,388455,,,,6.69,,,2025-07-02T11:51:40.848799,cardekho,CVT,VX,cardekho_000546,2020
4,sahivalue,483149,0.55,Diesel,65243,"Ahmedabad, Gujarat",Volkswagen,Unknown,,,,,7.41,483149,,2025-07-02T11:51:40.848799,sahivalue,Automatic,EX,sahivalue_000547,2020
9,carwale,196505,0.44,Hybrid,98927,"Nagpur, Maharashtra",Hyundai,Elite i20,,,196505,,1.99,,,2025-07-02T11:51:40.848799,carwale,Automatic,Top,carwale_000548,2015
0,cartrade,788776,1.0,Hybrid,0,"Hyderabad, Telangana",MG,Unknown,,788776,,,788776.0,,,2025-07-02T11:51:40.848799,cartrade,Automatic,Top,cartrade_000549,2024
4,carwale,443208,0.65,Hybrid,42725,"Visakhapatnam, Andhra Pradesh",Jeep,Unknown,,,443208,,10.37,,,2025-07-02T11:51:40.848799,carwale,AMT,VX,carwale_000550,2020
6,carwale,310878,0.45,Hybrid,105553,"Mumbai, Maharashtra",Jeep,Unknown,,,310878,,2.95,,,2025-07-02T11:51:40.848799,carwale,Automatic,LX,carwale_000551,2018
9,carwale,196168,0.45,Electric,97431,"Ahmedabad, Gujarat",Kia,Unknown,,,196168,,2.01,,,2025-07-02T11:51:40.848799,carwale,Automatic,SX,carwale_000552,2015
4,cartrade,572940,0.54,Hybrid,66927,"Nagpur, Maharashtra",Toyota,Etios,,572940,,,8.56,,,2025-07-02T11:51:40.848799,cartrade,Manual,EX,cartrade_000553,2020
1,olx,695607,0.64,CNG,17778,"Kolkata, West Bengal",Kia,Unknown,,,,695607,39.13,,,2025-07-02T11:51:40.848799,olx,CVT,LX,olx_000554,2023
8,cartrade,227099,0.51,CNG,75453,"Kanpur, Uttar Pradesh",MG,Unknown,,227099,,,3.01,,,2025-07-02T11:51:40.848799,cartrade,CVT,LX,cartrade_000555,2016
8,cardekho,780565,0.37,Electric,137999,"Indore, Madhya Pradesh",Mercedes-Benz,GLE,780565,,,,5.66,,,2025-07-02T11:51:40.848799,cardekho,CVT,ZX,cardekho_000556,2016
9,olx,219302,0.43,Electric,106080,"Indore, Madhya Pradesh",Kia,Unknown,,,,219302,2.07,,,2025-07-02T11:51:40.848799,olx,AMT,SX,olx_000557,2015
4,cardekho,381394,0.56,Diesel,63396,"Kolkata, West Bengal",Skoda,Unknown,381394,,,,6.02,,,2025-07-02T11:51:40.848799,cardekho,Manual,EX,cardekho_000558,2020
1,sahivalue,625013,0.71,Electric,14193,"Ahmedabad, Gujarat",MG,Unknown,,,,,44.04,625013,,2025-07-02T11:51:40.848799,sahivalue,Automatic,Base,sahivalue_000559,2023
2,spinny,2186520,0.61,CNG,35117,"Thane, Maharashtra",Audi,Q5,,,,,62.26,,2186520,2025-07-02T11:51:40.848799,spinny,Manual,EX,spinny_000560,2022
4,cartrade,382699,0.6,Electric,53099,"Chennai, Tamil Nadu",Renault,Unknown,,382699,,,7.21,,,2025-07-02T11:51:40.848799,cartrade,Manual,Top,cartrade_000561,2020
5,olx,1441571,0.62,CNG,50625,"Thane, Maharashtra",Mercedes-Benz,E-Class,,,,1441571,28.48,,,2025-07-02T11:51:40.848799,olx,CVT,ZX,olx_000562,2019
1,spinny,757500,0.77,Petrol,10420,"Chennai, Tamil Nadu",Kia,Unknown,,,,,72.7,,757500,2025-07-02T11:51:40.849801,spinny,Automatic,Top,spinny_000563,2023
6,carwale,255390,0.42,CNG,115664,"Jaipur, Rajasthan",Tata,Harrier,,,255390,,2.21,,,2025-07-02T11:51:40.849801,carwale,AMT,Top,carwale_000564,2018
5,cartrade,1173439,0.57,Electric,64793,"Bhopal, Madhya Pradesh",BMW,5 Series,,1173439,,,18.11,,,2025-07-02T11:51:40.849801,cartrade,CVT,VX,cartrade_000565,2019
8,cardekho,196861,0.51,Petrol,77875,"Kolkata, West Bengal",Jeep,Unknown,196861,,,,2.53,,,2025-07-02T11:51:40.849801,cardekho,AMT,SX,cardekho_000566,2016
7,carwale,298266,0.38,Electric,133079,"Bhopal, Madhya Pradesh",Volkswagen,Unknown,,,298266,,2.24,,,2025-07-02T11:51:40.849801,carwale,Manual,SX,carwale_000567,2017
7,spinny,249809,0.52,Diesel,79245,"Ahmedabad, Gujarat",Skoda,Unknown,,,,,3.15,,249809,2025-07-02T11:51:40.849801,spinny,AMT,SX,spinny_000568,2017
7,olx,312518,0.39,Electric,128612,"Mumbai, Maharashtra",Honda,Civic,,,,312518,2.43,,,2025-07-02T11:51:40.849801,olx,CVT,Top,olx_000569,2017
0,olx,752071,1.0,CNG,1808,"Jaipur, Rajasthan",Renault,Unknown,,,,752071,415.97,,,2025-07-02T11:51:40.849801,olx,AMT,Top,olx_000570,2024
3,carwale,530403,0.68,Hybrid,34123,"Delhi, Delhi",Jeep,Unknown,,,530403,,15.54,,,2025-07-02T11:51:40.849801,carwale,Manual,Base,carwale_000571,2021
7,spinny,352423,0.54,Hybrid,71648,"Thane, Maharashtra",Honda,City,,,,,4.92,,352423,2025-07-02T11:51:40.849801,spinny,Manual,Mid,spinny_000572,2017
3,carwale,464823,0.58,Petrol,50417,"Chennai, Tamil Nadu",Ford,Unknown,,,464823,,9.22,,,2025-07-02T11:51:40.849801,carwale,CVT,Top,carwale_000573,2021
2,carwale,557348,0.78,Petrol,15646,"Hyderabad, Telangana",Renault,Unknown,,,557348,,35.62,,,2025-07-02T11:51:40.849801,carwale,CVT,Top,carwale_000574,2022
4,sahivalue,376774,0.53,Hybrid,69066,"Indore, Madhya Pradesh",Hyundai,Elantra,,,,,5.46,376774,,2025-07-02T11:51:40.849801,sahivalue,Automatic,LX,sahivalue_000575,2020
7,cartrade,232162,0.4,Petrol,125360,"Indore, Madhya Pradesh",Hyundai,Tucson,,232162,,,1.85,,,2025-07-02T11:51:40.849801,cartrade,AMT,VX,cartrade_000576,2017
9,spinny,182828,0.5,Petrol,72128,"Chennai, Tamil Nadu",Nissan,Unknown,,,,,2.53,,182828,2025-07-02T11:51:40.849801,spinny,Manual,ZX,spinny_000577,2015
5,carwale,388957,0.51,Electric,82571,"Bhopal, Madhya Pradesh",Nissan,Unknown,,,388957,,4.71,,,2025-07-02T11:51:40.849801,carwale,Automatic,Top,carwale_000578,2019
3,spinny,453765,0.65,CNG,39609,"Jaipur, Rajasthan",MG,Unknown,,,,,11.46,,453765,2025-07-02T11:51:40.849801,spinny,AMT,SX,spinny_000579,2021
8,spinny,196451,0.45,CNG,104703,"Pune, Maharashtra",Renault,Unknown,,,,,1.88,,196451,2025-07-02T11:51:40.849801,spinny,CVT,Top,spinny_000580,2016
9,carwale,223567,0.3,CNG,170237,"Ahmedabad, Gujarat",Volkswagen,Unknown,,,223567,,1.31,,,2025-07-02T11:51:40.849801,carwale,AMT,Base,carwale_000581,2015
6,carwale,1042158,0.58,CNG,59564,"Lucknow, Uttar Pradesh",Audi,Q3,,,1042158,,17.5,,,2025-07-02T11:51:40.849801,carwale,Manual,Base,carwale_000582,2018
8,cartrade,298206,0.33,Electric,158369,"Delhi, Delhi",Honda,BR-V,,298206,,,1.88,,,2025-07-02T11:51:40.849801,cartrade,Manual,EX,cartrade_000583,2016
0,sahivalue,1072223,1.0,Electric,0,"Ahmedabad, Gujarat",Honda,Accord,,,,,1072223.0,1072223,,2025-07-02T11:51:40.849801,sahivalue,Automatic,SX,sahivalue_000584,2024
4,cartrade,411126,0.48,Hybrid,80295,"Pune, Maharashtra",Ford,Unknown,,411126,,,5.12,,,2025-07-02T11:51:40.849801,cartrade,Automatic,Mid,cartrade_000585,2020
3,spinny,488805,0.7,Electric,30757,"Mumbai, Maharashtra",Renault,Unknown,,,,,15.89,,488805,2025-07-02T11:51:40.849801,spinny,AMT,EX,spinny_000586,2021
3,cartrade,526790,0.6,CNG,47867,"Mumbai, Maharashtra",MG,Unknown,,526790,,,11.01,,,2025-07-02T11:51:40.849801,cartrade,CVT,EX,cartrade_000587,2021
8,sahivalue,247582,0.4,CNG,127904,"Lucknow, Uttar Pradesh",Mahindra,XUV300,,,,,1.94,247582,,2025-07-02T11:51:40.849801,sahivalue,CVT,Mid,sahivalue_000588,2016
0,olx,2602399,1.0,CNG,0,"Thane, Maharashtra",BMW,7 Series,,,,2602399,2602399.0,,,2025-07-02T11:51:40.849801,olx,Automatic,Base,olx_000589,2024
4,spinny,449306,0.5,Petrol,77001,"Indore, Madhya Pradesh",Skoda,Unknown,,,,,5.84,,449306,2025-07-02T11:51:40.849801,spinny,Automatic,EX,spinny_000590,2020
9,carwale,575834,0.32,Hybrid,162724,"Pune, Maharashtra",BMW,X5,,,575834,,3.54,,,2025-07-02T11:51:40.849801,carwale,AMT,VX,carwale_000591,2015
8,olx,159810,0.37,Diesel,138832,"Indore, Madhya Pradesh",Maruti Suzuki,Dzire,,,,159810,1.15,,,2025-07-02T11:51:40.849801,olx,Automatic,Base,olx_000592,2016
9,cardekho,172196,0.29,CNG,177018,"Indore, Madhya Pradesh",Renault,Unknown,172196,,,,0.97,,,2025-07-02T11:51:40.849801,cardekho,Manual,Top,cardekho_000593,2015
1,olx,777938,0.7,CNG,14502,"Visakhapatnam, Andhra Pradesh",Honda,City,,,,777938,53.64,,,2025-07-02T11:51:40.849801,olx,AMT,SX,olx_000594,2023
0,cartrade,575791,1.0,Petrol,0,"Jaipur, Rajasthan",Maruti Suzuki,Vitara Brezza,,575791,,,575791.0,,,2025-07-02T11:51:40.849801,cartrade,CVT,ZX,cartrade_000595,2024
9,cartrade,192846,0.34,Petrol,153223,"Chennai, Tamil Nadu",Renault,Unknown,,192846,,,1.26,,,2025-07-02T11:51:40.849801,cartrade,AMT,Mid,cartrade_000596,2015
5,cardekho,368207,0.56,Petrol,67686,"Visakhapatnam, Andhra Pradesh",Jeep,Unknown,368207,,,,5.44,,,2025-07-02T11:51:40.849801,cardekho,CVT,EX,cardekho_000597,2019
7,cardekho,248589,0.48,CNG,92921,"Mumbai, Maharashtra",Ford,Unknown,248589,,,,2.68,,,2025-07-02T11:51:40.849801,cardekho,CVT,Base,cardekho_000598,2017
3,sahivalue,517146,0.69,CNG,32753,"Thane, Maharashtra",Renault,Unknown,,,,,15.79,517146,,2025-07-02T11:51:40.849801,sahivalue,CVT,ZX,sahivalue_000599,2021
9,carwale,582606,0.46,Hybrid,93642,"Nagpur, Maharashtra",BMW,3 Series,,,582606,,6.22,,,2025-07-02T11:51:40.849801,carwale,AMT,Mid,carwale_000600,2015
4,carwale,449429,0.59,Diesel,56233,"Lucknow, Uttar Pradesh",Mahindra,Marazzo,,,449429,,7.99,,,2025-07-02T11:51:40.849801,carwale,CVT,VX,carwale_000601,2020
1,sahivalue,614779,0.74,CNG,12182,"Kolkata, West Bengal",Renault,Unknown,,,,,50.47,614779,,2025-07-02T11:51:40.849801,sahivalue,AMT,EX,sahivalue_000602,2023
2,cardekho,553636,0.6,Electric,35639,"Pune, Maharashtra",Jeep,Unknown,553636,,,,15.53,,,2025-07-02T11:51:40.849801,cardekho,CVT,EX,cardekho_000603,2022
8,carwale,720653,0.35,CNG,149879,"Nagpur, Maharashtra",Audi,Q3,,,720653,,4.81,,,2025-07-02T11:51:40.849801,carwale,AMT,LX,carwale_000604,2016
8,sahivalue,270131,0.51,Petrol,74306,"Bhopal, Madhya Pradesh",Honda,Accord,,,,,3.64,270131,,2025-07-02T11:51:40.849801,sahivalue,CVT,Top,sahivalue_000605,2016
7,carwale,300727,0.37,Electric,139383,"Jaipur, Rajasthan",Volkswagen,Unknown,,,300727,,2.16,,,2025-07-02T11:51:40.849801,carwale,CVT,ZX,carwale_000606,2017
6,sahivalue,277363,0.5,Electric,87134,"Visakhapatnam, Andhra Pradesh",Chevrolet,Unknown,,,,,3.18,277363,,2025-07-02T11:51:40.849801,sahivalue,Manual,VX,sahivalue_000607,2018
5,spinny,394613,0.43,Electric,103915,"Thane, Maharashtra",Mahindra,KUV100,,,,,3.8,,394613,2025-07-02T11:51:40.849801,spinny,Manual,VX,spinny_000608,2019
4,sahivalue,447757,0.63,Hybrid,48069,"Bangalore, Karnataka",Mahindra,XUV500,,,,,9.31,447757,,2025-07-02T11:51:40.849801,sahivalue,Automatic,EX,sahivalue_000609,2020
1,olx,807502,0.65,Petrol,17505,"Kanpur, Uttar Pradesh",Honda,WR-V,,,,807502,46.13,,,2025-07-02T11:51:40.849801,olx,Manual,LX,olx_000610,2023
5,carwale,321053,0.62,Hybrid,51003,"Indore, Madhya Pradesh",MG,Unknown,,,321053,,6.29,,,2025-07-02T11:51:40.849801,carwale,AMT,SX,carwale_000611,2019
8,cartrade,297322,0.41,Electric,120974,"Pune, Maharashtra",Volkswagen,Unknown,,297322,,,2.46,,,2025-07-02T11:51:40.849801,cartrade,AMT,Top,cartrade_000612,2016
0,carwale,1086059,1.0,Electric,0,"Lucknow, Uttar Pradesh",Volkswagen,Unknown,,,1086059,,1086059.0,,,2025-07-02T11:51:40.849801,carwale,AMT,SX,carwale_000613,2024
6,spinny,410406,0.52,Diesel,79570,"Hyderabad, Telangana",Honda,Accord,,,,,5.16,,410406,2025-07-02T11:51:40.849801,spinny,CVT,Base,spinny_000614,2018
7,cardekho,265416,0.55,CNG,68679,"Chennai, Tamil Nadu",Ford,Unknown,265416,,,,3.86,,,2025-07-02T11:51:40.849801,cardekho,Manual,LX,cardekho_000615,2017
3,sahivalue,1693832,0.74,Petrol,23777,"Pune, Maharashtra",Audi,A6,,,,,71.24,1693832,,2025-07-02T11:51:40.849801,sahivalue,CVT,Mid,sahivalue_000616,2021
1,carwale,678411,0.78,Electric,9881,"Kanpur, Uttar Pradesh",Jeep,Unknown,,,678411,,68.66,,,2025-07-02T11:51:40.849801,carwale,AMT,SX,carwale_000617,2023
9,carwale,175360,0.35,Petrol,147095,"Chennai, Tamil Nadu",Tata,Nexon,,,175360,,1.19,,,2025-07-02T11:51:40.849801,carwale,CVT,SX,carwale_000618,2015
1,carwale,2387648,0.56,CNG,22849,"Pune, Maharashtra",Mercedes-Benz,GLA,,,2387648,,104.5,,,2025-07-02T11:51:40.849801,carwale,AMT,SX,carwale_000619,2023
3,cardekho,530414,0.68,Hybrid,33491,"Visakhapatnam, Andhra Pradesh",Renault,Unknown,530414,,,,15.84,,,2025-07-02T11:51:40.849801,cardekho,CVT,VX,cardekho_000620,2021
3,spinny,551664,0.57,Diesel,51844,"Ahmedabad, Gujarat",Kia,Unknown,,,,,10.64,,551664,2025-07-02T11:51:40.849801,spinny,CVT,Top,spinny_000621,2021
8,spinny,205620,0.33,Electric,157404,"Mumbai, Maharashtra",MG,Unknown,,,,,1.31,,205620,2025-07-02T11:51:40.849801,spinny,Automatic,EX,spinny_000622,2016
3,spinny,600097,0.69,Petrol,32866,"Lucknow, Uttar Pradesh",Volkswagen,Unknown,,,,,18.26,,600097,2025-07-02T11:51:40.849801,spinny,CVT,ZX,spinny_000623,2021
1,spinny,1112901,0.69,Petrol,15337,"Visakhapatnam, Andhra Pradesh",Toyota,Yaris,,,,,72.56,,1112901,2025-07-02T11:51:40.849801,spinny,CVT,LX,spinny_000624,2023
0,sahivalue,843549,1.0,Electric,2031,"Visakhapatnam, Andhra Pradesh",Jeep,Unknown,,,,,415.34,843549,,2025-07-02T11:51:40.849801,sahivalue,CVT,Mid,sahivalue_000625,2024
4,olx,496993,0.51,Electric,75108,"Chennai, Tamil Nadu",Kia,Unknown,,,,496993,6.62,,,2025-07-02T11:51:40.849801,olx,AMT,EX,olx_000626,2020
1,sahivalue,837273,0.61,Hybrid,19910,"Chennai, Tamil Nadu",Mahindra,Thar,,,,,42.05,837273,,2025-07-02T11:51:40.849801,sahivalue,Manual,Top,sahivalue_000627,2023
6,cardekho,273525,0.53,Diesel,78298,"Thane, Maharashtra",Tata,Harrier,273525,,,,3.49,,,2025-07-02T11:51:40.849801,cardekho,CVT,ZX,cardekho_000628,2018
9,sahivalue,678919,0.36,Hybrid,143747,"Lucknow, Uttar Pradesh",Mercedes-Benz,E-Class,,,,,4.72,678919,,2025-07-02T11:51:40.849801,sahivalue,Automatic,Top,sahivalue_000629,2015
0,carwale,3141858,1.0,Diesel,0,"Bhopal, Madhya Pradesh",Mercedes-Benz,CLA,,,3141858,,3141858.0,,,2025-07-02T11:51:40.849801,carwale,AMT,Base,carwale_000630,2024
7,spinny,302783,0.41,CNG,121921,"Hyderabad, Telangana",Volkswagen,Unknown,,,,,2.48,,302783,2025-07-02T11:51:40.849801,spinny,Manual,Top,spinny_000631,2017
6,olx,279835,0.58,Petrol,61827,"Kolkata, West Bengal",Jeep,Unknown,,,,279835,4.53,,,2025-07-02T11:51:40.849801,olx,Automatic,Mid,olx_000632,2018
9,spinny,142521,0.34,Diesel,153428,"Jaipur, Rajasthan",Maruti Suzuki,Baleno,,,,,0.93,,142521,2025-07-02T11:51:40.849801,spinny,Automatic,VX,spinny_000633,2015
9,cartrade,620499,0.31,Petrol,168796,"Bhopal, Madhya Pradesh",Audi,Q7,,620499,,,3.68,,,2025-07-02T11:51:40.849801,cartrade,Manual,Base,cartrade_000634,2015
7,carwale,280067,0.52,Electric,78806,"Kolkata, West Bengal",Kia,Unknown,,,280067,,3.55,,,2025-07-02T11:51:40.849801,carwale,Automatic,LX,carwale_000635,2017
7,carwale,239421,0.49,Petrol,90108,"Indore, Madhya Pradesh",Chevrolet,Unknown,,,239421,,2.66,,,2025-07-02T11:51:40.849801,carwale,Manual,Top,carwale_000636,2017
1,spinny,711581,0.84,CNG,6469,"Pune, Maharashtra",Renault,Unknown,,,,,110.0,,711581,2025-07-02T11:51:40.849801,spinny,CVT,EX,spinny_000637,2023
8,carwale,201432,0.36,Electric,144209,"Nagpur, Maharashtra",Tata,Safari,,,201432,,1.4,,,2025-07-02T11:51:40.849801,carwale,Manual,ZX,carwale_000638,2016
8,carwale,208866,0.4,Hybrid,126632,"Chennai, Tamil Nadu",Chevrolet,Unknown,,,208866,,1.65,,,2025-07-02T11:51:40.849801,carwale,AMT,EX,carwale_000639,2016
5,spinny,1134286,0.63,Hybrid,47088,"Chennai, Tamil Nadu",Audi,Q5,,,,,24.09,,1134286,2025-07-02T11:51:40.849801,spinny,Automatic,EX,spinny_000640,2019
1,cartrade,667620,0.76,Hybrid,11321,"Mumbai, Maharashtra",Nissan,Unknown,,667620,,,58.97,,,2025-07-02T11:51:40.849801,cartrade,AMT,EX,cartrade_000641,2023
1,spinny,688336,0.74,Petrol,12239,"Mumbai, Maharashtra",MG,Unknown,,,,,56.24,,688336,2025-07-02T11:51:40.849801,spinny,AMT,Mid,spinny_000642,2023
6,cardekho,328898,0.41,CNG,117737,"Hyderabad, Telangana",Skoda,Unknown,328898,,,,2.79,,,2025-07-02T11:51:40.849801,cardekho,Automatic,EX,cardekho_000643,2018
4,olx,433136,0.51,Diesel,73756,"Bhopal, Madhya Pradesh",Ford,Unknown,,,,433136,5.87,,,2025-07-02T11:51:40.849801,olx,CVT,Top,olx_000644,2020
5,carwale,340200,0.58,Diesel,62354,"Indore, Madhya Pradesh",Ford,Unknown,,,340200,,5.46,,,2025-07-02T11:51:40.849801,carwale,Automatic,ZX,carwale_000645,2019
6,sahivalue,274696,0.52,Electric,81787,"Bhopal, Madhya Pradesh",Tata,Zest,,,,,3.36,274696,,2025-07-02T11:51:40.849801,sahivalue,Automatic,Base,sahivalue_000646,2018
2,cardekho,524962,0.79,Hybrid,14320,"Delhi, Delhi",MG,Unknown,524962,,,,36.66,,,2025-07-02T11:51:40.849801,cardekho,AMT,LX,cardekho_000647,2022
3,spinny,491342,0.64,Hybrid,41104,"Mumbai, Maharashtra",Hyundai,Verna,,,,,11.95,,491342,2025-07-02T11:51:40.849801,spinny,Automatic,VX,spinny_000648,2021
9,carwale,750796,0.35,Electric,146725,"Chennai, Tamil Nadu",Mercedes-Benz,GLE,,,750796,,5.12,,,2025-07-02T11:51:40.849801,carwale,AMT,VX,carwale_000649,2015
0,cardekho,946801,1.0,Diesel,3263,"Mumbai, Maharashtra",Mahindra,XUV500,946801,,,,290.16,,,2025-07-02T11:51:40.849801,cardekho,Manual,Base,cardekho_000650,2024
7,olx,253248,0.39,Diesel,129849,"Delhi, Delhi",Ford,Unknown,,,,253248,1.95,,,2025-07-02T11:51:40.849801,olx,Automatic,Top,olx_000651,2017
2,spinny,670049,0.57,Diesel,39538,"Chennai, Tamil Nadu",Honda,Jazz,,,,,16.95,,670049,2025-07-02T11:51:40.849801,spinny,CVT,Mid,spinny_000652,2022
3,sahivalue,1498162,0.57,Hybrid,52409,"Hyderabad, Telangana",BMW,X5,,,,,28.59,1498162,,2025-07-02T11:51:40.849801,sahivalue,CVT,Base,sahivalue_000653,2021
1,spinny,784270,0.85,Electric,6012,"Pune, Maharashtra",Volkswagen,Unknown,,,,,130.45,,784270,2025-07-02T11:51:40.849801,spinny,AMT,Top,spinny_000654,2023
8,carwale,256987,0.35,Electric,146435,"Thane, Maharashtra",Kia,Unknown,,,256987,,1.75,,,2025-07-02T11:51:40.849801,carwale,Manual,EX,carwale_000655,2016
0,carwale,773591,1.0,Diesel,0,"Ahmedabad, Gujarat",Renault,Unknown,,,773591,,773591.0,,,2025-07-02T11:51:40.849801,carwale,Automatic,Mid,carwale_000656,2024
9,cardekho,202630,0.35,Diesel,144807,"Bhopal, Madhya Pradesh",MG,Unknown,202630,,,,1.4,,,2025-07-02T11:51:40.849801,cardekho,AMT,SX,cardekho_000657,2015
0,cardekho,935282,1.0,CNG,0,"Delhi, Delhi",Volkswagen,Unknown,935282,,,,935282.0,,,2025-07-02T11:51:40.849801,cardekho,CVT,ZX,cardekho_000658,2024
